time/s	I/mA	Ewe/V
4.220761956697167E+004	-1.2437355E-003	2.6007564E+000
4.222261956699961E+004	-1.2452633E-003	2.6006992E+000
4.223761956702755E+004	-1.2604132E-003	2.6006801E+000
4.225261956705549E+004	-1.2340597E-003	2.6005845E+000
4.226761956708343E+004	-1.2500373E-003	2.6006420E+000
4.228261956711137E+004	-1.2666514E-003	2.6006038E+000
4.229761956713931E+004	-1.2404891E-003	2.6006038E+000
4.231261956716725E+004	-1.2467910E-003	2.6007183E+000
4.232761956719519E+004	-1.2459634E-003	2.6006992E+000
4.234261956722313E+004	-1.2450722E-003	2.6006801E+000
4.235761956725107E+004	-1.2408074E-003	2.6006801E+000
4.237261956727901E+004	-1.2520743E-003	2.6006992E+000
4.238761956730695E+004	-1.2474274E-003	2.6007755E+000
4.240261956733488E+004	-1.2409346E-003	2.6006992E+000
4.241761956736282E+004	-1.2467273E-003	2.6007183E+000
4.243261956739076E+004	-1.2471091E-003	2.6005845E+000
4.244761956741870E+004	-1.2307497E-003	2.6007564E+000
4.246261956744664E+004	-1.2492099E-003	2.6006610E+000
4.247761956747458E+004	-1.2374972E-003	2.6003938E+000
4.249261956750252E+004	-1.2465363E-003	2.6006420E+000
4.250761956753046E+004	-1.2421440E-003	2.6006038E+000
4.252261956755840E+004	-1.2456451E-003	2.6006420E+000
4.253761956758634E+004	-1.2110801E-003	2.6006420E+000
4.255261956761428E+004	-1.2270577E-003	2.6006801E+000
4.256761956764222E+004	-1.2250843E-003	2.6005845E+000
4.258261956767016E+004	-1.2345053E-003	2.6006801E+000
4.259761956769810E+004	-1.2513743E-003	2.6005654E+000
4.261261956772604E+004	-1.2401707E-003	2.6006229E+000
4.262761956775398E+004	-1.2303041E-003	2.6006801E+000
4.264261956778192E+004	-1.2318318E-003	2.6007183E+000
4.265761956780986E+004	-1.2625138E-003	2.6007564E+000
4.267261956783780E+004	-1.2523925E-003	2.6006420E+000
4.268761956786574E+004	-1.2338688E-003	2.6006992E+000
4.270261956789368E+004	-1.2282671E-003	2.6005654E+000
4.271761956792162E+004	-1.2394069E-003	2.6008136E+000
4.273261956794956E+004	-1.2691977E-003	2.6006229E+000
4.274761956797750E+004	-1.2550661E-003	2.6006801E+000
4.276261956800544E+004	-1.2483187E-003	2.6006038E+000
4.277761956803338E+004	-1.2444993E-003	2.6005464E+000
4.279261956806132E+004	-1.2356512E-003	2.6006610E+000
4.280761956808926E+004	-1.2441174E-003	2.6007373E+000
4.282261956811720E+004	-1.2397887E-003	2.6007183E+000
4.283761956814514E+004	-1.2340597E-003	2.6006420E+000
4.285261956817308E+004	-1.2438628E-003	2.6007183E+000
4.286761956820101E+004	-1.2537930E-003	2.6007183E+000
4.288261956822895E+004	-1.2580579E-003	2.6007373E+000
4.289761956825689E+004	-1.2515015E-003	2.6005845E+000
4.291261956828483E+004	-1.2230474E-003	2.6007373E+000
4.292761956831277E+004	-1.2418259E-003	2.6006038E+000
4.294261956834071E+004	-1.2490189E-003	2.6006038E+000
4.295761956836865E+004	-1.2343781E-003	2.6005654E+000
4.297261956839659E+004	-1.2332323E-003	2.6006610E+000
4.298761956842453E+004	-1.2408709E-003	2.6006992E+000
4.300261956845247E+004	-1.2478731E-003	2.6006038E+000
4.301761956848041E+004	-1.2437991E-003	2.6006420E+000
4.303261956850835E+004	-1.2423986E-003	2.6005654E+000
4.304761956853629E+004	-1.2455814E-003	2.6007755E+000
4.306261956856423E+004	-1.2508013E-003	2.6006038E+000
4.307761956859217E+004	-1.2431626E-003	2.6005845E+000
4.309261956862011E+004	-1.2449449E-003	2.6006038E+000
4.310761956864805E+004	-1.2495281E-003	2.6007183E+000
4.312261956867599E+004	-1.2385794E-003	2.6005845E+000
4.313761956870393E+004	-1.2254026E-003	2.6006420E+000
4.315261956873187E+004	-1.2360330E-003	2.6006992E+000
4.316761956875981E+004	-1.2333596E-003	2.6007183E+000
4.318261956878775E+004	-1.2408074E-003	2.6006610E+000
4.319761956881569E+004	-1.2451358E-003	2.6006420E+000
4.321261956884363E+004	-1.2296039E-003	2.6008136E+000
4.322761956887157E+004	-1.2536021E-003	2.6006038E+000
4.324261956889951E+004	-1.2465363E-003	2.6007373E+000
4.325761956892745E+004	-1.2579306E-003	2.6006229E+000
4.327261956895539E+004	-1.2642961E-003	2.6007373E+000
4.328761956898333E+004	-1.2237475E-003	2.6006420E+000
4.330261956901127E+004	-1.2478094E-003	2.6005464E+000
4.331761956903921E+004	-1.2532200E-003	2.6005845E+000
4.333261956906714E+004	-1.2509922E-003	2.6006229E+000
4.334761956909508E+004	-1.2264848E-003	2.6007755E+000
4.336261956912302E+004	-1.2185279E-003	2.6006229E+000
4.337761956915096E+004	-1.2487642E-003	2.6005845E+000
4.339261956917890E+004	-1.2450722E-003	2.6006992E+000
4.340761956920684E+004	-1.2434808E-003	2.6007183E+000
4.342261956923478E+004	-1.2450085E-003	2.6005654E+000
4.343761956926272E+004	-1.2341235E-003	2.6006229E+000
4.345261956929066E+004	-1.2345053E-003	2.6006992E+000
4.346761956931860E+004	-1.2369243E-003	2.6005845E+000
4.348261956934654E+004	-1.2612407E-003	2.6006801E+000
4.349761956937448E+004	-1.2465363E-003	2.6005654E+000
4.351261956940242E+004	-1.2355875E-003	2.6007755E+000
4.352761956943036E+004	-1.2615591E-003	2.6005464E+000
4.354261956945830E+004	-1.2373062E-003	2.6007564E+000
4.355761956948624E+004	-1.2358421E-003	2.6005845E+000
4.357261956951418E+004	-1.2254663E-003	2.6006610E+000
4.358761956954212E+004	-1.2264211E-003	2.6005464E+000
4.360261956957006E+004	-1.2427169E-003	2.6006420E+000
4.361761956959800E+004	-1.2334232E-003	2.6005845E+000
4.363261956962594E+004	-1.2219015E-003	2.6007755E+000
4.364761956965388E+004	-1.2378155E-003	2.6008327E+000
4.366261956968182E+004	-1.2422713E-003	2.6005654E+000
4.367761956970976E+004	-1.2404891E-003	2.6008327E+000
4.369261956973770E+004	-1.2212014E-003	2.6007755E+000
4.370761956976564E+004	-1.2446904E-003	2.6005845E+000
4.372261956979358E+004	-1.2389612E-003	2.6006992E+000
4.373761956982152E+004	-1.2354602E-003	2.6008327E+000
4.375261956984946E+004	-1.2393432E-003	2.6007946E+000
4.376761956987740E+004	-1.2456451E-003	2.6007373E+000
4.378261956990534E+004	-1.2244479E-003	2.6006420E+000
4.379761956993327E+004	-1.2366697E-003	2.6006992E+000
4.381261956996121E+004	-1.2460271E-003	2.6006801E+000
4.382761956998915E+004	-1.2312590E-003	2.6008327E+000
4.384261957001709E+004	-1.2120350E-003	2.6006229E+000
4.385761957004503E+004	-1.2568485E-003	2.6006610E+000
4.387261957007297E+004	-1.2323410E-003	2.6007755E+000
4.388761957010091E+004	-1.2392158E-003	2.6006038E+000
4.390261957012885E+004	-1.2383884E-003	2.6005654E+000
4.391761957015679E+004	-1.2206285E-003	2.6007946E+000
4.393261957018473E+004	-1.2494645E-003	2.6007564E+000
4.394761957021267E+004	-1.2487642E-003	2.6006229E+000
4.396261957024061E+004	-1.2358421E-003	2.6005654E+000
4.397761957026855E+004	-1.2385794E-003	2.6006610E+000
4.399261957029649E+004	-1.2307497E-003	2.6006992E+000
4.400761957032443E+004	-1.2592673E-003	2.6006038E+000
4.402261957035237E+004	-1.2170636E-003	2.6006038E+000
4.403761957038031E+004	-1.2482550E-003	2.6006229E+000
4.405261957040825E+004	-1.2275669E-003	2.6006420E+000
4.406761957043619E+004	-1.2334869E-003	2.6006610E+000
4.408261957046413E+004	-1.2307497E-003	2.6006610E+000
4.409761957049207E+004	-1.2095523E-003	2.6005273E+000
4.411261957052001E+004	-1.2353966E-003	2.6006801E+000
4.412761957054795E+004	-1.2367333E-003	2.6005464E+000
4.414261957057589E+004	-1.2366060E-003	2.6006038E+000
4.415761957060383E+004	-1.2210740E-003	2.6006038E+000
4.417261957063177E+004	-1.2226017E-003	2.6006038E+000
4.418761957065971E+004	-1.2188461E-003	2.6006992E+000
4.420261957068765E+004	-1.2235566E-003	2.6006420E+000
4.421761957071559E+004	-1.2342507E-003	2.6007183E+000
4.423261957074353E+004	-1.2414439E-003	2.6005845E+000
4.424761957077147E+004	-1.2346964E-003	2.6006992E+000
4.426261957079940E+004	-1.2182095E-003	2.6007183E+000
4.427761957082734E+004	-1.2341872E-003	2.6006992E+000
4.429261957085528E+004	-1.2374335E-003	2.6006610E+000
4.430761957088322E+004	-1.2418894E-003	2.6005845E+000
4.432261957091116E+004	-1.2252753E-003	2.6007373E+000
4.433761957093910E+004	-1.2134990E-003	2.6007755E+000
4.435261957096704E+004	-1.2411255E-003	2.6005273E+000
4.436761957099498E+004	-1.2529019E-003	2.6006992E+000
4.438261957102292E+004	-1.2386430E-003	2.6006610E+000
4.439761957105086E+004	-1.2280125E-003	2.6005464E+000
4.441261957107880E+004	-1.2044598E-003	2.6006801E+000
4.442761957110674E+004	-1.2194826E-003	2.6006992E+000
4.444261957113468E+004	-1.2441810E-003	2.6007564E+000
4.445761957116262E+004	-1.2303678E-003	2.6007183E+000
4.447261957119056E+004	-1.2275033E-003	2.6008711E+000
4.448761957121850E+004	-1.2255936E-003	2.6008136E+000
4.450261957124644E+004	-1.2474274E-003	2.6006229E+000
4.451761957127438E+004	-1.2460907E-003	2.6005845E+000
4.453261957130232E+004	-1.2376246E-003	2.6006992E+000
4.454761957133026E+004	-1.2277579E-003	2.6006801E+000
4.456261957135820E+004	-1.2311953E-003	2.6006610E+000
4.457761957138614E+004	-1.2471091E-003	2.6005654E+000
4.459261957141408E+004	-1.2198009E-003	2.6006420E+000
4.460761957144202E+004	-1.2165544E-003	2.6007183E+000
4.462261957146996E+004	-1.2234292E-003	2.6005464E+000
4.463761957149790E+004	-1.2247661E-003	2.6007755E+000
4.465261957152584E+004	-1.2196100E-003	2.6006229E+000
4.466761957155378E+004	-1.2232383E-003	2.6007564E+000
4.468261957158172E+004	-1.2268666E-003	2.6008327E+000
4.469761957160966E+004	-1.2265485E-003	2.6006610E+000
4.471261957163760E+004	-1.2128623E-003	2.6005464E+000
4.472761957166553E+004	-1.2093614E-003	2.6007373E+000
4.474261957169347E+004	-1.2334232E-003	2.6006610E+000
4.475761957172141E+004	-1.2427807E-003	2.6006420E+000
4.477261957174935E+004	-1.2312590E-003	2.6004701E+000
4.478761957177729E+004	-1.2140719E-003	2.6007373E+000
4.480261957180523E+004	-1.2288400E-003	2.6006610E+000
4.481761957183317E+004	-1.2481913E-003	2.6006229E+000
4.483261957186111E+004	-1.2207557E-003	2.6008520E+000
4.484761957188905E+004	-1.2210740E-003	2.6007373E+000
4.486261957191699E+004	-1.2324684E-003	2.6006420E+000
4.487761957194493E+004	-1.2362878E-003	2.6005082E+000
4.489261957197287E+004	-1.2314499E-003	2.6006420E+000
4.490761957200081E+004	-1.2117802E-003	2.6006801E+000
4.492261957202875E+004	-1.2255936E-003	2.6006229E+000
4.493761957205669E+004	-1.2375609E-003	2.6006992E+000
4.495261957208463E+004	-1.2420168E-003	2.6007183E+000
4.496761957211257E+004	-1.2323410E-003	2.6006992E+000
4.498261957214051E+004	-1.2394069E-003	2.6007183E+000
4.499761957216845E+004	-1.2259756E-003	2.6006610E+000
4.501261957219639E+004	-1.2248934E-003	2.6005845E+000
4.502761957222433E+004	-1.2483823E-003	2.6006420E+000
4.504261957225227E+004	-1.2401707E-003	2.6006420E+000
4.505761957228021E+004	-1.2539841E-003	2.6006992E+000
4.507261957230815E+004	-1.2141992E-003	2.6006992E+000
4.508761957233609E+004	-1.2187824E-003	2.6006420E+000
4.510261957236403E+004	-1.2241931E-003	2.6006801E+000
4.511761957239197E+004	-1.2241931E-003	2.6005464E+000
4.513261957241991E+004	-1.2214559E-003	2.6005273E+000
4.514761957244785E+004	-1.2252753E-003	2.6006610E+000
4.516261957247579E+004	-1.2192280E-003	2.6006420E+000
4.517761957250373E+004	-1.2047145E-003	2.6005845E+000
4.519261957253166E+004	-1.2112074E-003	2.6006229E+000
4.520761957255960E+004	-1.2003223E-003	2.6007946E+000
4.522261957258754E+004	-1.2308770E-003	2.6005464E+000
4.523761957261548E+004	-1.2304951E-003	2.6006610E+000
4.525261957264342E+004	-1.2292856E-003	2.6006610E+000
4.526761957267136E+004	-1.2434808E-003	2.6006229E+000
4.528261957269930E+004	-1.2339961E-003	2.6007755E+000
4.529761957272724E+004	-1.2114621E-003	2.6007373E+000
4.531261957275518E+004	-1.2487007E-003	2.6005464E+000
4.532761957278312E+004	-1.2506739E-003	2.6005654E+000
4.534261957281106E+004	-1.2323410E-003	2.6005845E+000
4.535761957283900E+004	-1.2277579E-003	2.6007564E+000
4.537261957286694E+004	-1.2439265E-003	2.6006610E+000
4.538761957289488E+004	-1.2034414E-003	2.6006801E+000
4.540261957292282E+004	-1.2245751E-003	2.6007373E+000
4.541761957295076E+004	-1.2201192E-003	2.6005082E+000
4.543261957297870E+004	-1.2117167E-003	2.6006038E+000
4.544761957300664E+004	-1.2137536E-003	2.6008136E+000
4.546261957303458E+004	-1.2256572E-003	2.6007373E+000
4.547761957306252E+004	-1.2175731E-003	2.6006992E+000
4.549261957309046E+004	-1.2173820E-003	2.6006992E+000
4.550761957311840E+004	-1.2322774E-003	2.6005845E+000
4.552261957314634E+004	-1.2140719E-003	2.6006801E+000
4.553761957317428E+004	-1.2103798E-003	2.6007373E+000
4.555261957320222E+004	-1.2383884E-003	2.6007564E+000
4.556761957323016E+004	-1.2061786E-003	2.6006420E+000
4.558261957325810E+004	-1.2376246E-003	2.6007183E+000
4.559761957328604E+004	-1.2301769E-003	2.6006038E+000
4.561261957331398E+004	-1.2254663E-003	2.6007373E+000
4.562761957334192E+004	-1.2258482E-003	2.6007183E+000
4.564261957336986E+004	-1.2285217E-003	2.6006229E+000
4.565761957339779E+004	-1.2083428E-003	2.6006229E+000
4.567261957342573E+004	-1.2130534E-003	2.6007373E+000
4.568761957345367E+004	-1.2266757E-003	2.6005845E+000
4.570261957348161E+004	-1.2068151E-003	2.6006801E+000
4.571761957350955E+004	-1.2301131E-003	2.6005273E+000
4.573261957353749E+004	-1.2216469E-003	2.6006610E+000
4.574761957356543E+004	-1.2171910E-003	2.6006610E+000
4.576261957359337E+004	-1.2089795E-003	2.6004701E+000
4.577761957362131E+004	-1.2187188E-003	2.6005464E+000
4.579261957364925E+004	-1.2329776E-003	2.6006610E+000
4.580761957367719E+004	-1.2272487E-003	2.6006801E+000
4.582261957370513E+004	-1.2307497E-003	2.6008136E+000
4.583761957373307E+004	-1.2222198E-003	2.6005845E+000
4.585261957376101E+004	-1.2352692E-003	2.6008520E+000
4.586761957378895E+004	-1.2262301E-003	2.6006801E+000
4.588261957381689E+004	-1.2192280E-003	2.6007373E+000
4.589761957384483E+004	-1.2175093E-003	2.6005654E+000
4.591261957387277E+004	-1.2083428E-003	2.6006229E+000
4.592761957390071E+004	-1.2303678E-003	2.6007183E+000
4.594261957392865E+004	-1.2283308E-003	2.6007373E+000
4.595761957395659E+004	-1.2125442E-003	2.6006801E+000
4.597261957398453E+004	-1.2159816E-003	2.6006801E+000
4.598761957401247E+004	-1.2054784E-003	2.6007183E+000
4.600261957404041E+004	-1.2140082E-003	2.6006610E+000
4.601761957406835E+004	-1.2161088E-003	2.6006801E+000
4.603261957409629E+004	-1.2273123E-003	2.6006229E+000
4.604761957412423E+004	-1.2366697E-003	2.6004510E+000
4.606261957415217E+004	-1.2334232E-003	2.6006420E+000
4.607761957418011E+004	-1.2119713E-003	2.6005654E+000
4.609261957420805E+004	-1.2092340E-003	2.6006992E+000
4.610761957423599E+004	-1.2206921E-003	2.6007373E+000
4.612261957426392E+004	-1.2310679E-003	2.6005464E+000
4.613761957429186E+004	-1.2165544E-003	2.6007183E+000
4.615261957431980E+004	-1.2097433E-003	2.6007373E+000
4.616761957434774E+004	-1.2318955E-003	2.6006038E+000
4.618261957437568E+004	-1.1987946E-003	2.6007373E+000
4.619761957440362E+004	-1.2448176E-003	2.6005654E+000
4.621261957443156E+004	-1.2004495E-003	2.6006420E+000
4.622761957445950E+004	-1.2253389E-003	2.6004891E+000
4.624261957448744E+004	-1.2178912E-003	2.6007564E+000
4.625761957451538E+004	-1.2093614E-003	2.6004891E+000
4.627261957454332E+004	-1.1977124E-003	2.6006801E+000
4.628761957457126E+004	-1.2164272E-003	2.6006038E+000
4.630261957459920E+004	-1.2299222E-003	2.6006801E+000
4.631761957462714E+004	-1.2359695E-003	2.6006038E+000
4.633261957465508E+004	-1.2346327E-003	2.6006992E+000
4.634761957468302E+004	-1.2290946E-003	2.6007183E+000
4.636261957471096E+004	-1.2185279E-003	2.6006801E+000
4.637761957473890E+004	-1.2183369E-003	2.6007564E+000
4.639261957476684E+004	-1.2201829E-003	2.6006992E+000
4.640761957479478E+004	-1.2255936E-003	2.6007373E+000
4.642261957482272E+004	-1.2124805E-003	2.6007755E+000
4.643761957485066E+004	-1.2248297E-003	2.6007564E+000
4.645261957487860E+004	-1.2091704E-003	2.6006420E+000
4.646761957490654E+004	-1.1928745E-003	2.6006038E+000
4.648261957493448E+004	-1.2208831E-003	2.6007373E+000
4.649761957496242E+004	-1.2432261E-003	2.6006992E+000
4.651261957499036E+004	-1.2156633E-003	2.6006992E+000
4.652761957501830E+004	-1.2113346E-003	2.6005845E+000
4.654261957504624E+004	-1.2105708E-003	2.6006992E+000
4.655761957507418E+004	-1.2046508E-003	2.6006610E+000
4.657261957510212E+004	-1.1974578E-003	2.6006992E+000
4.658761957513005E+004	-1.2241931E-003	2.6009474E+000
4.660261957515799E+004	-1.2069424E-003	2.6005845E+000
4.661761957518593E+004	-1.1979034E-003	2.6006420E+000
4.663261957521387E+004	-1.2099344E-003	2.6006610E+000
4.664761957524181E+004	-1.2153450E-003	2.6006420E+000
4.666261957526975E+004	-1.2046508E-003	2.6006038E+000
4.667761957529769E+004	-1.1919833E-003	2.6006229E+000
4.669261957532563E+004	-1.1917924E-003	2.6008136E+000
4.670761957535357E+004	-1.2157905E-003	2.6006420E+000
4.672261957538151E+004	-1.2262939E-003	2.6007183E+000
4.673761957540945E+004	-1.2101253E-003	2.6006038E+000
4.675261957543739E+004	-1.2211377E-003	2.6005845E+000
4.676761957546533E+004	-1.2240022E-003	2.6006420E+000
4.678261957549327E+004	-1.2357784E-003	2.6006420E+000
4.679761957552121E+004	-1.2103162E-003	2.6006229E+000
4.681261957554915E+004	-1.2222835E-003	2.6006229E+000
4.682761957557709E+004	-1.2028685E-003	2.6005082E+000
4.684261957560503E+004	-1.1946569E-003	2.6007373E+000
4.685761957563297E+004	-1.2173820E-003	2.6005654E+000
4.687261957566091E+004	-1.2084066E-003	2.6006229E+000
4.688761957568885E+004	-1.1946569E-003	2.6005845E+000
4.690261957571679E+004	-1.2021046E-003	2.6006229E+000
4.691761957574473E+004	-1.2099979E-003	2.6006420E+000
4.693261957577267E+004	-1.2010861E-003	2.6006229E+000
4.694761957580061E+004	-1.2150904E-003	2.6006420E+000
4.696261957582855E+004	-1.1836444E-003	2.6007183E+000
4.697761957585649E+004	-1.2051602E-003	2.6006610E+000
4.699261957588443E+004	-1.2137536E-003	2.6005082E+000
4.700761957591237E+004	-1.2299858E-003	2.6007183E+000
4.702261957594031E+004	-1.2098069E-003	2.6006610E+000
4.703761957596825E+004	-1.2448176E-003	2.6006801E+000
4.705261957599618E+004	-1.2227291E-003	2.6004319E+000
4.706761957602412E+004	-1.2205648E-003	2.6006610E+000
4.708261957605206E+004	-1.2073880E-003	2.6006992E+000
4.709761957608000E+004	-1.1930019E-003	2.6007373E+000
4.711261957610794E+004	-1.1980943E-003	2.6004701E+000
4.712761957613588E+004	-1.1859997E-003	2.6006229E+000
4.714261957616382E+004	-1.1971395E-003	2.6006420E+000
4.715761957619176E+004	-1.2073880E-003	2.6007946E+000
4.717261957621970E+004	-1.2223471E-003	2.6005082E+000
4.718761957624764E+004	-1.2068151E-003	2.6006229E+000
4.720261957627558E+004	-1.2198009E-003	2.6007946E+000
4.721761957630352E+004	-1.2071971E-003	2.6007755E+000
4.723261957633146E+004	-1.2037597E-003	2.6006801E+000
4.724761957635940E+004	-1.2151541E-003	2.6006610E+000
4.726261957638734E+004	-1.1981580E-003	2.6006038E+000
4.727761957641528E+004	-1.2103798E-003	2.6005273E+000
4.729261957644322E+004	-1.2159816E-003	2.6005273E+000
4.730761957647116E+004	-1.1967575E-003	2.6005654E+000
4.732261957649910E+004	-1.2212014E-003	2.6007755E+000
4.733761957652704E+004	-1.2151541E-003	2.6006992E+000
4.735261957655498E+004	-1.2141992E-003	2.6006420E+000
4.736761957658292E+004	-1.1983489E-003	2.6005082E+000
4.738261957661086E+004	-1.2329139E-003	2.6006420E+000
4.739761957663880E+004	-1.1984763E-003	2.6006420E+000
4.741261957666674E+004	-1.1998131E-003	2.6006610E+000
4.742761957669468E+004	-1.2205010E-003	2.6007946E+000
4.744261957672262E+004	-1.2101888E-003	2.6008327E+000
4.745761957675056E+004	-1.2119076E-003	2.6006610E+000
4.747261957677850E+004	-1.2120985E-003	2.6006038E+000
4.748761957680644E+004	-1.2091704E-003	2.6006420E+000
4.750261957683438E+004	-1.2087248E-003	2.6005654E+000
4.751761957686231E+004	-1.2251480E-003	2.6006610E+000
4.753261957689025E+004	-1.2178912E-003	2.6006038E+000
4.754761957691819E+004	-1.1858724E-003	2.6005845E+000
4.756261957694613E+004	-1.1892462E-003	2.6007373E+000
4.757761957697407E+004	-1.2017228E-003	2.6006038E+000
4.759261957700201E+004	-1.2103798E-003	2.6006420E+000
4.760761957702995E+004	-1.1828806E-003	2.6006801E+000
4.762261957705789E+004	-1.2065605E-003	2.6006420E+000
4.763761957708583E+004	-1.2010861E-003	2.6007183E+000
4.765261957711377E+004	-1.2229200E-003	2.6007373E+000
4.766761957714171E+004	-1.2030595E-003	2.6006229E+000
4.768261957716965E+004	-1.2124805E-003	2.6005273E+000
4.769761957719759E+004	-1.2001949E-003	2.6006420E+000
4.771261957722553E+004	-1.2040143E-003	2.6007373E+000
4.772761957725347E+004	-1.2105708E-003	2.6006229E+000
4.774261957728141E+004	-1.2238112E-003	2.6005654E+000
4.775761957730935E+004	-1.2057966E-003	2.6006229E+000
4.777261957733729E+004	-1.2231746E-003	2.6006229E+000
4.778761957736523E+004	-1.2094887E-003	2.6006229E+000
4.780261957739317E+004	-1.2019773E-003	2.6007755E+000
4.781761957742111E+004	-1.2071971E-003	2.6006801E+000
4.783261957744905E+004	-1.1984126E-003	2.6006992E+000
4.784761957747699E+004	-1.1951025E-003	2.6007183E+000
4.786261957750493E+004	-1.2226654E-003	2.6006038E+000
4.787761957753287E+004	-1.2000676E-003	2.6006038E+000
4.789261957756081E+004	-1.2113984E-003	2.6006992E+000
4.790761957758875E+004	-1.2173820E-003	2.6006420E+000
4.792261957761669E+004	-1.2049692E-003	2.6005082E+000
4.793761957764463E+004	-1.1825623E-003	2.6007373E+000
4.795261957767257E+004	-1.2029321E-003	2.6005273E+000
4.796761957770051E+004	-1.1979670E-003	2.6006992E+000
4.798261957772844E+004	-1.1926836E-003	2.6006420E+000
4.799761957775638E+004	-1.2231746E-003	2.6006229E+000
4.801261957778432E+004	-1.1867636E-003	2.6007564E+000
4.802761957781226E+004	-1.2112710E-003	2.6008902E+000
4.804261957784020E+004	-1.2150267E-003	2.6006801E+000
4.805761957786814E+004	-1.2082792E-003	2.6006420E+000
4.807261957789608E+004	-1.1869546E-003	2.6007183E+000
4.808761957792402E+004	-1.1952298E-003	2.6006420E+000
4.810261957795196E+004	-1.1984763E-003	2.6006801E+000
4.811761957797990E+004	-1.2054784E-003	2.6007183E+000
4.813261957800784E+004	-1.2059875E-003	2.6005464E+000
4.814761957803578E+004	-1.1831352E-003	2.6006610E+000
4.816261957806372E+004	-1.1859997E-003	2.6005654E+000
4.817761957809166E+004	-1.1960573E-003	2.6006038E+000
4.819261957811960E+004	-1.1987946E-003	2.6006229E+000
4.820761957814754E+004	-1.2029321E-003	2.6006992E+000
4.822261957817548E+004	-1.2152176E-003	2.6006229E+000
4.823761957820342E+004	-1.1942113E-003	2.6007183E+000
4.825261957823136E+004	-1.2032505E-003	2.6006420E+000
4.826761957825930E+004	-1.2022957E-003	2.6006420E+000
4.828261957828724E+004	-1.1996857E-003	2.6006229E+000
4.829761957831518E+004	-1.1977124E-003	2.6007183E+000
4.831261957834312E+004	-1.2075154E-003	2.6005654E+000
4.832761957837106E+004	-1.2008315E-003	2.6006038E+000
4.834261957839900E+004	-1.2138173E-003	2.6006420E+000
4.835761957842694E+004	-1.1888006E-003	2.6006420E+000
4.837261957845488E+004	-1.2074518E-003	2.6006610E+000
4.838761957848282E+004	-1.1883550E-003	2.6007564E+000
4.840261957851076E+004	-1.2048418E-003	2.6005845E+000
4.841761957853870E+004	-1.2000676E-003	2.6005654E+000
4.843261957856664E+004	-1.2015954E-003	2.6007183E+000
4.844761957859457E+004	-1.1970121E-003	2.6006610E+000
4.846261957862251E+004	-1.2147721E-003	2.6006992E+000
4.847761957865045E+004	-1.2047782E-003	2.6006420E+000
4.849261957867839E+004	-1.2091704E-003	2.6005082E+000
4.850761957870633E+004	-1.1932565E-003	2.6006229E+000
4.852261957873427E+004	-1.2196100E-003	2.6005845E+000
4.853761957876221E+004	-1.1926836E-003	2.6007564E+000
4.855261957879015E+004	-1.2174456E-003	2.6005845E+000
4.856761957881809E+004	-1.1952934E-003	2.6006420E+000
4.858261957884603E+004	-1.1913468E-003	2.6006992E+000
4.859761957887397E+004	-1.2229836E-003	2.6005654E+000
4.861261957890191E+004	-1.1990492E-003	2.6006610E+000
4.862761957892985E+004	-1.2119076E-003	2.6007373E+000
4.864261957895779E+004	-1.1950389E-003	2.6007183E+000
4.865761957898573E+004	-1.1958663E-003	2.6007373E+000
4.867261957901367E+004	-1.2043962E-003	2.6006801E+000
4.868761957904161E+004	-1.1758148E-003	2.6006229E+000
4.870261957906955E+004	-1.2066242E-003	2.6007183E+000
4.871761957909749E+004	-1.2245114E-003	2.6005464E+000
4.873261957912543E+004	-1.1845992E-003	2.6006801E+000
4.874761957915337E+004	-1.2094887E-003	2.6006801E+000
4.876261957918131E+004	-1.1884186E-003	2.6006038E+000
4.877761957920925E+004	-1.1684945E-003	2.6007946E+000
4.879261957923719E+004	-1.2012771E-003	2.6007564E+000
4.880761957926513E+004	-1.1983489E-003	2.6006801E+000
4.882261957929307E+004	-1.1719319E-003	2.6006420E+000
4.883761957932101E+004	-1.2161088E-003	2.6006610E+000
4.885261957934895E+004	-1.1945933E-003	2.6005464E+000
4.886761957937689E+004	-1.1873365E-003	2.6006610E+000
4.888261957940483E+004	-1.1932565E-003	2.6007183E+000
4.889761957943277E+004	-1.1813529E-003	2.6006610E+000
4.891261957946070E+004	-1.2105708E-003	2.6006420E+000
4.892761957948864E+004	-1.1850449E-003	2.6006420E+000
4.894261957951658E+004	-1.2010224E-003	2.6007183E+000
4.895761957954452E+004	-1.2038234E-003	2.6006610E+000
4.897261957957246E+004	-1.1972667E-003	2.6006992E+000
4.898761957960040E+004	-1.2070062E-003	2.6006420E+000
4.900261957962834E+004	-1.2026775E-003	2.6004891E+000
4.901761957965628E+004	-1.2240022E-003	2.6007564E+000
4.903261957968422E+004	-1.1977759E-003	2.6007564E+000
4.904761957971216E+004	-1.1898191E-003	2.6005082E+000
4.906261957974010E+004	-1.1954844E-003	2.6005845E+000
4.907761957976804E+004	-1.2008952E-003	2.6006801E+000
4.909261957979598E+004	-1.1851721E-003	2.6007755E+000
4.910761957982392E+004	-1.1952934E-003	2.6005654E+000
4.912261957985186E+004	-1.1809709E-003	2.6006801E+000
4.913761957987980E+004	-1.2016590E-003	2.6007373E+000
4.915261957990774E+004	-1.2019137E-003	2.6006992E+000
4.916761957993568E+004	-1.1906467E-003	2.6006038E+000
4.918261957996362E+004	-1.2056694E-003	2.6008902E+000
