time/s	I/mA	Ewe/V
5.105692084301787E+003	-3.0043253E-003	2.9423139E+000
5.108692084265465E+003	-3.0042615E-003	2.9422567E+000
5.111692084229144E+003	-3.0052161E-003	2.9421229E+000
5.114692084192822E+003	-3.0043253E-003	2.9420466E+000
5.117692084156501E+003	-3.0043253E-003	2.9418175E+000
5.120692084120179E+003	-3.0050890E-003	2.9419894E+000
5.123692084083857E+003	-3.0047705E-003	2.9416075E+000
5.126692084047536E+003	-3.0050252E-003	2.9413977E+000
5.129692084011214E+003	-3.0046434E-003	2.9414167E+000
5.132692083974893E+003	-3.0046434E-003	2.9411876E+000
5.135692083938571E+003	-3.0050890E-003	2.9410539E+000
5.138692083902250E+003	-3.0052799E-003	2.9407294E+000
5.141692083865928E+003	-3.0047705E-003	2.9407675E+000
5.144692083829606E+003	-3.0045798E-003	2.9407294E+000
5.147692083793285E+003	-3.0054708E-003	2.9405575E+000
5.150692083756963E+003	-3.0043887E-003	2.9404812E+000
5.153692083720642E+003	-3.0047072E-003	2.9402139E+000
5.156692083684320E+003	-3.0046434E-003	2.9401567E+000
5.159692083647999E+003	-3.0054073E-003	2.9398320E+000
5.162692083611677E+003	-3.0041977E-003	2.9398129E+000
5.165692083575355E+003	-3.0042615E-003	2.9397938E+000
5.168692083539034E+003	-3.0048343E-003	2.9395456E+000
5.171692083502712E+003	-3.0048343E-003	2.9393930E+000
5.174692083466391E+003	-3.0048981E-003	2.9392021E+000
5.177692083430069E+003	-3.0050890E-003	2.9392211E+000
5.180692083393747E+003	-3.0045798E-003	2.9389157E+000
5.183692083357426E+003	-3.0046434E-003	2.9388201E+000
5.186692083321104E+003	-3.0045160E-003	2.9387438E+000
5.189692083284783E+003	-3.0047705E-003	2.9384384E+000
5.192692083248461E+003	-3.0052799E-003	2.9384003E+000
5.195692083212140E+003	-3.0050890E-003	2.9383812E+000
5.198692083175818E+003	-3.0052161E-003	2.9381330E+000
5.201692083139496E+003	-3.0050252E-003	2.9380946E+000
5.204692083103175E+003	-3.0043887E-003	2.9377892E+000
5.207692083066853E+003	-3.0049616E-003	2.9377320E+000
5.210692083030532E+003	-3.0048981E-003	2.9375219E+000
5.213692082994210E+003	-3.0043887E-003	2.9374266E+000
5.216692082957888E+003	-3.0045160E-003	2.9373884E+000
5.219692082921567E+003	-3.0042615E-003	2.9371209E+000
5.222692082885245E+003	-3.0052799E-003	2.9369111E+000
5.225692082848924E+003	-3.0053435E-003	2.9368727E+000
5.228692082812602E+003	-3.0045160E-003	2.9365864E+000
5.231692082776281E+003	-3.0050252E-003	2.9366629E+000
5.234692082739959E+003	-3.0050890E-003	2.9364147E+000
5.237692082703637E+003	-3.0049616E-003	2.9363382E+000
5.240692082667316E+003	-3.0047705E-003	2.9361665E+000
5.243692082630994E+003	-3.0041977E-003	2.9361091E+000
5.246692082594673E+003	-3.0048343E-003	2.9359565E+000
5.249692082558351E+003	-3.0049616E-003	2.9358802E+000
5.252692082522030E+003	-3.0051528E-003	2.9356701E+000
5.255692082485708E+003	-3.0050252E-003	2.9355745E+000
5.258692082449386E+003	-3.0048981E-003	2.9353645E+000
5.261692082413065E+003	-3.0047705E-003	2.9350972E+000
5.264692082376743E+003	-3.0044522E-003	2.9350400E+000
5.267692082340422E+003	-3.0046434E-003	2.9348490E+000
5.270692082304100E+003	-3.0054073E-003	2.9349256E+000
5.273692082267778E+003	-3.0053435E-003	2.9345055E+000
5.276692082231457E+003	-3.0052161E-003	2.9345055E+000
5.279692082195135E+003	-3.0047072E-003	2.9344673E+000
5.282692082158814E+003	-3.0052161E-003	2.9341619E+000
5.285692082122492E+003	-3.0056618E-003	2.9341235E+000
5.288692082086171E+003	-3.0050890E-003	2.9338372E+000
5.291692082049849E+003	-3.0048343E-003	2.9337418E+000
5.294692082013527E+003	-3.0040704E-003	2.9335318E+000
5.297692081977206E+003	-3.0047705E-003	2.9333792E+000
5.300692081940884E+003	-3.0047072E-003	2.9333792E+000
5.303692081904563E+003	-3.0045160E-003	2.9332836E+000
5.306692081868241E+003	-3.0049616E-003	2.9330544E+000
5.309692081831920E+003	-3.0045798E-003	2.9329591E+000
5.312692081795598E+003	-3.0044522E-003	2.9328828E+000
5.315692081759276E+003	-3.0047705E-003	2.9327490E+000
5.318692081722955E+003	-3.0047705E-003	2.9325008E+000
5.321692081686633E+003	-3.0051528E-003	2.9324245E+000
5.324692081650312E+003	-3.0043253E-003	2.9321954E+000
5.327692081613990E+003	-3.0050890E-003	2.9321382E+000
5.330692081577668E+003	-3.0048981E-003	2.9320617E+000
5.333692081541347E+003	-3.0054708E-003	2.9318326E+000
5.336692081505025E+003	-3.0053435E-003	2.9317181E+000
5.339692081468704E+003	-3.0042615E-003	2.9315462E+000
5.342692081432382E+003	-3.0052161E-003	2.9314318E+000
5.345692081396061E+003	-3.0046434E-003	2.9311454E+000
5.348692081359739E+003	-3.0054708E-003	2.9310308E+000
5.351692081323417E+003	-3.0041342E-003	2.9310117E+000
5.354692081287096E+003	-3.0045160E-003	2.9308589E+000
5.357692081250774E+003	-3.0050890E-003	2.9307635E+000
5.360692081214453E+003	-3.0045798E-003	2.9305534E+000
5.363692081178131E+003	-3.0052799E-003	2.9305344E+000
5.366692081141809E+003	-3.0043887E-003	2.9302862E+000
5.369692081105488E+003	-3.0052799E-003	2.9299808E+000
5.372692081069166E+003	-3.0048981E-003	2.9298661E+000
5.375692081032845E+003	-3.0043887E-003	2.9296944E+000
5.378692080996523E+003	-3.0043887E-003	2.9295988E+000
5.381692080960202E+003	-3.0051528E-003	2.9296563E+000
5.384692080923880E+003	-3.0047705E-003	2.9294081E+000
5.387692080887558E+003	-3.0042615E-003	2.9291790E+000
5.390692080851237E+003	-3.0051528E-003	2.9291599E+000
5.393692080814915E+003	-3.0044522E-003	2.9289689E+000
5.396692080778594E+003	-3.0049616E-003	2.9289689E+000
5.399692080742272E+003	-3.0052161E-003	2.9285870E+000
5.402692080705951E+003	-3.0050252E-003	2.9284534E+000
5.405692080669629E+003	-3.0041977E-003	2.9283962E+000
5.408692080633307E+003	-3.0038159E-003	2.9283388E+000
5.411692080596986E+003	-3.0050252E-003	2.9281671E+000
5.414692080560664E+003	-3.0041342E-003	2.9280334E+000
5.417692080524343E+003	-3.0051528E-003	2.9278615E+000
5.420692080488021E+003	-3.0047705E-003	2.9277089E+000
5.423692080451699E+003	-3.0045160E-003	2.9277089E+000
5.426692080415378E+003	-3.0049616E-003	2.9274988E+000
5.429692080379056E+003	-3.0051528E-003	2.9272697E+000
5.432692080342735E+003	-3.0051528E-003	2.9270978E+000
5.435692080306413E+003	-3.0043253E-003	2.9268880E+000
5.438692080270092E+003	-3.0054073E-003	2.9269643E+000
5.441692080233770E+003	-3.0046434E-003	2.9268115E+000
5.444692080197448E+003	-3.0043253E-003	2.9265823E+000
5.447692080161127E+003	-3.0043253E-003	2.9265823E+000
5.450692080124805E+003	-3.0055980E-003	2.9263151E+000
5.453692080088484E+003	-3.0049616E-003	2.9263151E+000
5.456692080052162E+003	-3.0046434E-003	2.9260478E+000
5.459692080015840E+003	-3.0043887E-003	2.9258568E+000
5.462692079979519E+003	-3.0052799E-003	2.9257996E+000
5.465692079943197E+003	-3.0044522E-003	2.9255896E+000
5.468692079906876E+003	-3.0046434E-003	2.9254560E+000
5.471692079870554E+003	-3.0048343E-003	2.9253798E+000
5.474692079834233E+003	-3.0043253E-003	2.9252841E+000
5.477692079797911E+003	-3.0044522E-003	2.9249024E+000
5.480692079761589E+003	-3.0047705E-003	2.9249406E+000
5.483692079725268E+003	-3.0047072E-003	2.9246924E+000
5.486692079688946E+003	-3.0054708E-003	2.9245205E+000
5.489692079652625E+003	-3.0048981E-003	2.9244823E+000
5.492692079616303E+003	-3.0054073E-003	2.9245205E+000
5.495692079579982E+003	-3.0046434E-003	2.9243486E+000
5.498692079543660E+003	-3.0047705E-003	2.9241388E+000
5.501692079507338E+003	-3.0047072E-003	2.9240241E+000
5.504692079471017E+003	-3.0043253E-003	2.9237378E+000
5.507692079434695E+003	-3.0042615E-003	2.9236233E+000
5.510692079398374E+003	-3.0046434E-003	2.9234133E+000
5.513692079362052E+003	-3.0053435E-003	2.9234133E+000
5.516692079325730E+003	-3.0046434E-003	2.9232605E+000
5.519692079289409E+003	-3.0047705E-003	2.9231269E+000
5.522692079253087E+003	-3.0046434E-003	2.9229741E+000
5.525692079216766E+003	-3.0057891E-003	2.9228022E+000
5.528692079180444E+003	-3.0047705E-003	2.9224968E+000
5.531692079144123E+003	-3.0054708E-003	2.9226878E+000
5.534692079107801E+003	-3.0050890E-003	2.9223440E+000
5.537692079071479E+003	-3.0044522E-003	2.9222105E+000
5.540692079035158E+003	-3.0049616E-003	2.9221723E+000
5.543692078998836E+003	-3.0054073E-003	2.9219813E+000
5.546692078962515E+003	-3.0046434E-003	2.9218669E+000
5.549692078926193E+003	-3.0047072E-003	2.9216187E+000
5.552692078889871E+003	-3.0049616E-003	2.9214468E+000
5.555692078853550E+003	-3.0047072E-003	2.9214277E+000
5.558692078817228E+003	-3.0053435E-003	2.9211414E+000
5.561692078780907E+003	-3.0049616E-003	2.9212558E+000
5.564692078744585E+003	-3.0049616E-003	2.9210839E+000
5.567692078708264E+003	-3.0047072E-003	2.9207213E+000
5.570692078671942E+003	-3.0056618E-003	2.9206831E+000
5.573692078635620E+003	-3.0048981E-003	2.9205303E+000
5.576692078599299E+003	-3.0042615E-003	2.9203584E+000
5.579692078562977E+003	-3.0042615E-003	2.9201868E+000
5.582692078526656E+003	-3.0047072E-003	2.9203012E+000
5.585692078490334E+003	-3.0044522E-003	2.9200530E+000
5.588692078454013E+003	-3.0044522E-003	2.9198048E+000
5.591692078417691E+003	-3.0049616E-003	2.9197094E+000
5.594692078381369E+003	-3.0046434E-003	2.9195566E+000
5.597692078345048E+003	-3.0045798E-003	2.9194422E+000
5.600692078308726E+003	-3.0045798E-003	2.9191558E+000
5.603692078272405E+003	-3.0041977E-003	2.9189839E+000
5.606692078236083E+003	-3.0049616E-003	2.9189458E+000
5.609692078199761E+003	-3.0052161E-003	2.9188120E+000
5.612692078163440E+003	-3.0052799E-003	2.9186594E+000
5.615692078127118E+003	-3.0050252E-003	2.9186213E+000
5.618692078090797E+003	-3.0041342E-003	2.9183538E+000
5.621692078054475E+003	-3.0046434E-003	2.9183347E+000
5.624692078018154E+003	-3.0043887E-003	2.9181249E+000
5.627692077981832E+003	-3.0051528E-003	2.9181821E+000
5.630692077945510E+003	-3.0050252E-003	2.9179149E+000
5.633692077909189E+003	-3.0045798E-003	2.9177430E+000
5.636692077872867E+003	-3.0048343E-003	2.9175901E+000
5.639692077836546E+003	-3.0044522E-003	2.9175329E+000
5.642692077800224E+003	-3.0047705E-003	2.9172657E+000
5.645692077763902E+003	-3.0047705E-003	2.9172466E+000
5.648692077727581E+003	-3.0045798E-003	2.9170556E+000
5.651692077691259E+003	-3.0048343E-003	2.9170365E+000
5.654692077654938E+003	-3.0045160E-003	2.9169221E+000
5.657692077618616E+003	-3.0049616E-003	2.9166930E+000
5.660692077582295E+003	-3.0048981E-003	2.9165592E+000
5.663692077545973E+003	-3.0044522E-003	2.9163492E+000
5.666692077509651E+003	-3.0049616E-003	2.9163301E+000
5.669692077473330E+003	-3.0054073E-003	2.9161010E+000
5.672692077437008E+003	-3.0049616E-003	2.9160056E+000
5.675692077400687E+003	-3.0053435E-003	2.9158912E+000
5.678692077364365E+003	-3.0041342E-003	2.9158146E+000
5.681692077328044E+003	-3.0045798E-003	2.9154902E+000
5.684692077291722E+003	-3.0055346E-003	2.9154711E+000
5.687692077255400E+003	-3.0051528E-003	2.9152801E+000
5.690692077219079E+003	-3.0044522E-003	2.9151275E+000
5.693692077182757E+003	-3.0053435E-003	2.9149938E+000
5.696692077146436E+003	-3.0041977E-003	2.9147456E+000
5.699692077110114E+003	-3.0045798E-003	2.9146693E+000
5.702692077073792E+003	-3.0046434E-003	2.9144402E+000
5.705692077037471E+003	-3.0044522E-003	2.9143639E+000
5.708692077001149E+003	-3.0045160E-003	2.9142873E+000
5.711692076964828E+003	-3.0048981E-003	2.9140582E+000
5.714692076928506E+003	-3.0044522E-003	2.9140391E+000
5.717692076892185E+003	-3.0048981E-003	2.9138291E+000
5.720692076855863E+003	-3.0046434E-003	2.9137719E+000
5.723692076819541E+003	-3.0037523E-003	2.9135427E+000
5.726692076783220E+003	-3.0057253E-003	2.9132946E+000
5.729692076746898E+003	-3.0041977E-003	2.9133327E+000
5.732692076710577E+003	-3.0048981E-003	2.9129510E+000
5.735692076674255E+003	-3.0050252E-003	2.9129701E+000
5.738692076637934E+003	-3.0044522E-003	2.9127791E+000
5.741692076601612E+003	-3.0047705E-003	2.9126265E+000
5.744692076565290E+003	-3.0049616E-003	2.9125500E+000
5.747692076528969E+003	-3.0045798E-003	2.9124165E+000
5.750692076492647E+003	-3.0053435E-003	2.9122255E+000
5.753692076456326E+003	-3.0051528E-003	2.9120345E+000
5.756692076420004E+003	-3.0057253E-003	2.9120727E+000
5.759692076383682E+003	-3.0048343E-003	2.9119582E+000
5.762692076347361E+003	-3.0049616E-003	2.9117482E+000
5.765692076311039E+003	-3.0048981E-003	2.9115381E+000
5.768692076274718E+003	-3.0050890E-003	2.9114618E+000
5.771692076238396E+003	-3.0050890E-003	2.9112899E+000
5.774692076202075E+003	-3.0050890E-003	2.9111755E+000
5.777692076165753E+003	-3.0056618E-003	2.9110608E+000
5.780692076129431E+003	-3.0047072E-003	2.9108317E+000
5.783692076093110E+003	-3.0050252E-003	2.9107554E+000
5.786692076056788E+003	-3.0044522E-003	2.9106219E+000
5.789692076020467E+003	-3.0050890E-003	2.9104691E+000
5.792692075984145E+003	-3.0045798E-003	2.9102972E+000
5.795692075947823E+003	-3.0044522E-003	2.9101636E+000
5.798692075911502E+003	-3.0046434E-003	2.9100871E+000
5.801692075875180E+003	-3.0052161E-003	2.9099536E+000
5.804692075838859E+003	-3.0048343E-003	2.9097626E+000
5.807692075802537E+003	-3.0050252E-003	2.9095526E+000
5.810692075766216E+003	-3.0049616E-003	2.9094572E+000
5.813692075729894E+003	-3.0050252E-003	2.9093235E+000
5.816692075693572E+003	-3.0050252E-003	2.9090753E+000
5.819692075657251E+003	-3.0053435E-003	2.9090371E+000
5.822692075620929E+003	-3.0052799E-003	2.9088080E+000
5.825692075584608E+003	-3.0042615E-003	2.9086936E+000
5.828692075548286E+003	-3.0049616E-003	2.9084644E+000
5.831692075511965E+003	-3.0048981E-003	2.9084072E+000
5.834692075475643E+003	-3.0044522E-003	2.9082925E+000
5.837692075439321E+003	-3.0061074E-003	2.9081016E+000
5.840692075403000E+003	-3.0045798E-003	2.9081016E+000
5.843692075366678E+003	-3.0052161E-003	2.9078534E+000
5.846692075330357E+003	-3.0049616E-003	2.9077389E+000
5.849692075294035E+003	-3.0046434E-003	2.9075289E+000
5.852692075257713E+003	-3.0047072E-003	2.9075098E+000
5.855692075221392E+003	-3.0047705E-003	2.9072044E+000
5.858692075185070E+003	-3.0055346E-003	2.9071472E+000
5.861692075148749E+003	-3.0045798E-003	2.9071090E+000
5.864692075112427E+003	-3.0050890E-003	2.9068034E+000
5.867692075076106E+003	-3.0047705E-003	2.9067652E+000
5.870692075039784E+003	-3.0047705E-003	2.9065170E+000
5.873692075003462E+003	-3.0048981E-003	2.9064598E+000
5.876692074967141E+003	-3.0050252E-003	2.9062688E+000
5.879692074930819E+003	-3.0053435E-003	2.9062498E+000
5.882692074894498E+003	-3.0043253E-003	2.9058106E+000
5.885692074858176E+003	-3.0041977E-003	2.9059443E+000
5.888692074821854E+003	-3.0057891E-003	2.9057152E+000
5.891692074785533E+003	-3.0053435E-003	2.9056389E+000
5.894692074749211E+003	-3.0050252E-003	2.9054098E+000
5.897692074712890E+003	-3.0047072E-003	2.9052951E+000
5.900692074676568E+003	-3.0050890E-003	2.9052188E+000
5.903692074640247E+003	-3.0053435E-003	2.9050660E+000
5.906692074603925E+003	-3.0059798E-003	2.9048753E+000
5.909692074567603E+003	-3.0046434E-003	2.9046843E+000
5.912692074531282E+003	-3.0047705E-003	2.9044743E+000
5.915692074494960E+003	-3.0043253E-003	2.9044743E+000
5.918692074458639E+003	-3.0044522E-003	2.9042451E+000
5.921692074422317E+003	-3.0046434E-003	2.9042451E+000
5.924692074385996E+003	-3.0040704E-003	2.9039397E+000
5.927692074349674E+003	-3.0043887E-003	2.9038441E+000
5.930692074313352E+003	-3.0054708E-003	2.9036534E+000
5.933692074277031E+003	-3.0043887E-003	2.9036343E+000
5.936692074240709E+003	-3.0047072E-003	2.9035006E+000
5.939692074204388E+003	-3.0050252E-003	2.9033670E+000
5.942692074168066E+003	-3.0051528E-003	2.9030232E+000
5.945692074131744E+003	-3.0045160E-003	2.9029660E+000
5.948692074095423E+003	-3.0055980E-003	2.9028707E+000
5.951692074059101E+003	-3.0047705E-003	2.9027750E+000
5.954692074022780E+003	-3.0047072E-003	2.9026225E+000
5.957692073986458E+003	-3.0042615E-003	2.9023552E+000
5.960692073950137E+003	-3.0047072E-003	2.9023552E+000
5.963692073913815E+003	-3.0048343E-003	2.9022214E+000
5.966692073877493E+003	-3.0051528E-003	2.9021070E+000
5.969692073841172E+003	-3.0041977E-003	2.9018970E+000
5.972692073804850E+003	-3.0052161E-003	2.9017632E+000
5.975692073768529E+003	-3.0046434E-003	2.9016678E+000
5.978692073732207E+003	-3.0050252E-003	2.9015341E+000
5.981692073695885E+003	-3.0053435E-003	2.9013624E+000
5.984692073659564E+003	-3.0049616E-003	2.9012477E+000
5.987692073623242E+003	-3.0049616E-003	2.9010377E+000
5.990692073586921E+003	-3.0043253E-003	2.9010377E+000
5.993692073550599E+003	-3.0049616E-003	2.9009233E+000
5.996692073514278E+003	-3.0046434E-003	2.9007704E+000
5.999692073477956E+003	-3.0044522E-003	2.9004078E+000
6.002692073441634E+003	-3.0050890E-003	2.9003887E+000
6.005692073405313E+003	-3.0048981E-003	2.9003313E+000
6.008692073368991E+003	-3.0054073E-003	2.9001787E+000
6.011692073332670E+003	-3.0042615E-003	2.8998542E+000
6.014692073296348E+003	-3.0053435E-003	2.8998158E+000
6.017692073260027E+003	-3.0048981E-003	2.8996632E+000
6.020692073223705E+003	-3.0039430E-003	2.8995676E+000
6.023692073187383E+003	-3.0047705E-003	2.8994532E+000
6.026692073151062E+003	-3.0048981E-003	2.8993194E+000
6.029692073114740E+003	-3.0045798E-003	2.8991477E+000
6.032692073078419E+003	-3.0047705E-003	2.8990903E+000
6.035692073042097E+003	-3.0042615E-003	2.8987849E+000
6.038692073005775E+003	-3.0046434E-003	2.8987467E+000
6.041692072969454E+003	-3.0054708E-003	2.8985558E+000
6.044692072933132E+003	-3.0055346E-003	2.8983650E+000
6.047692072896811E+003	-3.0042615E-003	2.8982503E+000
6.050692072860489E+003	-3.0045160E-003	2.8981550E+000
6.053692072824168E+003	-3.0045798E-003	2.8980594E+000
6.056692072787846E+003	-3.0041977E-003	2.8978493E+000
6.059692072751524E+003	-3.0044522E-003	2.8977921E+000
6.062692072715203E+003	-3.0047072E-003	2.8975630E+000
6.065692072678881E+003	-3.0047705E-003	2.8973148E+000
6.068692072642560E+003	-3.0043887E-003	2.8973339E+000
6.071692072606238E+003	-3.0045798E-003	2.8972385E+000
6.074692072569916E+003	-3.0047072E-003	2.8969522E+000
6.077692072533595E+003	-3.0042615E-003	2.8968568E+000
6.080692072497273E+003	-3.0048343E-003	2.8967993E+000
6.083692072460952E+003	-3.0046434E-003	2.8964367E+000
6.086692072424630E+003	-3.0044522E-003	2.8964176E+000
6.089692072388309E+003	-3.0052161E-003	2.8963604E+000
6.092692072351987E+003	-3.0047072E-003	2.8962648E+000
6.095692072315665E+003	-3.0042615E-003	2.8960357E+000
6.098692072279344E+003	-3.0055346E-003	2.8959022E+000
6.101692072243022E+003	-3.0050252E-003	2.8957112E+000
6.104692072206701E+003	-3.0048343E-003	2.8956921E+000
6.107692072170379E+003	-3.0049616E-003	2.8955965E+000
6.110692072134058E+003	-3.0047072E-003	2.8953102E+000
6.113692072097736E+003	-3.0046434E-003	2.8951766E+000
6.116692072061414E+003	-3.0050252E-003	2.8951576E+000
6.119692072025093E+003	-3.0039430E-003	2.8950238E+000
6.122692071988771E+003	-3.0047072E-003	2.8945847E+000
6.125692071952450E+003	-3.0043253E-003	2.8946421E+000
6.128692071916128E+003	-3.0043253E-003	2.8945656E+000
6.131692071879806E+003	-3.0044522E-003	2.8943748E+000
6.134692071843485E+003	-3.0045160E-003	2.8940501E+000
6.137692071807163E+003	-3.0046434E-003	2.8940310E+000
6.140692071770842E+003	-3.0056618E-003	2.8938594E+000
6.143692071734520E+003	-3.0051528E-003	2.8937829E+000
6.146692071698199E+003	-3.0036885E-003	2.8935537E+000
6.149692071661877E+003	-3.0041342E-003	2.8934011E+000
6.152692071625555E+003	-3.0051528E-003	2.8932483E+000
6.155692071589234E+003	-3.0040068E-003	2.8930383E+000
6.158692071552912E+003	-3.0049616E-003	2.8928857E+000
6.161692071516591E+003	-3.0053435E-003	2.8929048E+000
6.164692071480269E+003	-3.0046434E-003	2.8927138E+000
6.167692071443948E+003	-3.0045798E-003	2.8925800E+000
6.170692071407626E+003	-3.0052161E-003	2.8926375E+000
6.173692071371304E+003	-3.0047072E-003	2.8923893E+000
6.176692071334983E+003	-3.0046434E-003	2.8921983E+000
6.179692071298661E+003	-3.0049616E-003	2.8919311E+000
6.182692071262340E+003	-3.0053435E-003	2.8918738E+000
6.185692071226018E+003	-3.0040704E-003	2.8917019E+000
6.188692071189696E+003	-3.0047072E-003	2.8916447E+000
6.191692071153375E+003	-3.0050890E-003	2.8915110E+000
6.194692071117053E+003	-3.0043887E-003	2.8913584E+000
6.197692071080732E+003	-3.0043887E-003	2.8911293E+000
6.200692071044410E+003	-3.0052161E-003	2.8910146E+000
6.203692071008089E+003	-3.0050890E-003	2.8909383E+000
6.206692070971767E+003	-3.0042615E-003	2.8907473E+000
6.209692070935445E+003	-3.0043887E-003	2.8905182E+000
6.212692070899124E+003	-3.0052799E-003	2.8904228E+000
6.215692070862802E+003	-3.0047072E-003	2.8902128E+000
6.218692070826481E+003	-3.0048343E-003	2.8901365E+000
6.221692070790159E+003	-3.0045160E-003	2.8901174E+000
6.224692070753837E+003	-3.0042615E-003	2.8898883E+000
6.227692070717516E+003	-3.0042615E-003	2.8896782E+000
6.230692070681194E+003	-3.0048981E-003	2.8895636E+000
6.233692070644873E+003	-3.0052799E-003	2.8895254E+000
6.236692070608551E+003	-3.0052799E-003	2.8893344E+000
6.239692070572230E+003	-3.0057253E-003	2.8891628E+000
6.242692070535908E+003	-3.0052161E-003	2.8889337E+000
6.245692070499586E+003	-3.0050890E-003	2.8887808E+000
6.248692070463265E+003	-3.0052161E-003	2.8886664E+000
6.251692070426943E+003	-3.0045160E-003	2.8885326E+000
6.254692070390622E+003	-3.0049616E-003	2.8885326E+000
6.257692070354300E+003	-3.0041977E-003	2.8882844E+000
6.260692070317979E+003	-3.0049616E-003	2.8882082E+000
6.263692070281657E+003	-3.0045160E-003	2.8879600E+000
6.266692070245335E+003	-3.0048343E-003	2.8877690E+000
6.269692070209014E+003	-3.0041342E-003	2.8875780E+000
6.272692070172692E+003	-3.0043253E-003	2.8874445E+000
6.275692070136371E+003	-3.0048343E-003	2.8872917E+000
6.278692070100049E+003	-3.0047072E-003	2.8871963E+000
6.281692070063727E+003	-3.0050890E-003	2.8871200E+000
6.284692070027406E+003	-3.0041342E-003	2.8868527E+000
6.287692069991084E+003	-3.0049616E-003	2.8866999E+000
6.290692069954763E+003	-3.0047705E-003	2.8864517E+000
6.293692069918441E+003	-3.0052799E-003	2.8865471E+000
6.296692069882120E+003	-3.0046434E-003	2.8864326E+000
6.299692069845798E+003	-3.0041977E-003	2.8862989E+000
6.302692069809476E+003	-3.0048981E-003	2.8860126E+000
6.305692069773155E+003	-3.0050890E-003	2.8859744E+000
6.308692069736833E+003	-3.0049616E-003	2.8856118E+000
6.311692069700512E+003	-3.0050890E-003	2.8856499E+000
6.314692069664190E+003	-3.0043253E-003	2.8854971E+000
6.317692069627868E+003	-3.0045160E-003	2.8853252E+000
6.320692069591547E+003	-3.0048343E-003	2.8851535E+000
6.323692069555225E+003	-3.0047072E-003	2.8851154E+000
6.326692069518904E+003	-3.0048343E-003	2.8847907E+000
6.329692069482582E+003	-3.0047705E-003	2.8846381E+000
6.332692069446261E+003	-3.0044522E-003	2.8845999E+000
6.335692069409939E+003	-3.0044522E-003	2.8844662E+000
6.338692069373617E+003	-3.0050890E-003	2.8843708E+000
6.341692069337296E+003	-3.0043887E-003	2.8841226E+000
6.344692069300974E+003	-3.0048343E-003	2.8840461E+000
6.347692069264653E+003	-3.0051528E-003	2.8838744E+000
6.350692069228331E+003	-3.0050252E-003	2.8837025E+000
6.353692069192010E+003	-3.0045798E-003	2.8834162E+000
6.356692069155688E+003	-3.0041977E-003	2.8834162E+000
6.359692069119366E+003	-3.0042615E-003	2.8831298E+000
6.362692069083045E+003	-3.0051528E-003	2.8830917E+000
6.365692069046723E+003	-3.0046434E-003	2.8829007E+000
6.368692069010402E+003	-3.0052799E-003	2.8828242E+000
6.371692068974080E+003	-3.0045160E-003	2.8827479E+000
6.374692068937758E+003	-3.0054708E-003	2.8824997E+000
6.377692068901437E+003	-3.0050890E-003	2.8822896E+000
6.380692068865115E+003	-3.0050890E-003	2.8822134E+000
6.383692068828794E+003	-3.0056618E-003	2.8819842E+000
6.386692068792472E+003	-3.0045160E-003	2.8818698E+000
6.389692068756151E+003	-3.0050890E-003	2.8817551E+000
6.392692068719829E+003	-3.0045160E-003	2.8816407E+000
6.395692068683507E+003	-3.0048981E-003	2.8814688E+000
6.398692068647186E+003	-3.0038159E-003	2.8813543E+000
6.401692068610864E+003	-3.0039430E-003	2.8811824E+000
6.404692068574543E+003	-3.0050890E-003	2.8809724E+000
6.407692068538221E+003	-3.0051528E-003	2.8808770E+000
6.410692068501899E+003	-3.0047705E-003	2.8807242E+000
6.413692068465578E+003	-3.0044522E-003	2.8806479E+000
6.416692068429256E+003	-3.0048343E-003	2.8803997E+000
6.419692068392935E+003	-3.0048981E-003	2.8801515E+000
6.422692068356613E+003	-3.0049616E-003	2.8800559E+000
6.425692068320292E+003	-3.0048981E-003	2.8799796E+000
6.428692068283970E+003	-3.0050890E-003	2.8797886E+000
6.431692068247648E+003	-3.0052799E-003	2.8798077E+000
6.434692068211327E+003	-3.0052161E-003	2.8795214E+000
6.437692068175005E+003	-3.0052799E-003	2.8794260E+000
6.440692068138684E+003	-3.0049616E-003	2.8792160E+000
6.443692068102362E+003	-3.0045798E-003	2.8790822E+000
6.446692068066041E+003	-3.0049616E-003	2.8788724E+000
6.449692068029719E+003	-3.0043887E-003	2.8788533E+000
6.452692067993397E+003	-3.0044522E-003	2.8784904E+000
6.455692067957076E+003	-3.0046434E-003	2.8785095E+000
6.458692067920754E+003	-3.0041977E-003	2.8783185E+000
6.461692067884433E+003	-3.0046434E-003	2.8781850E+000
6.464692067848111E+003	-3.0055346E-003	2.8781850E+000
6.467692067811789E+003	-3.0046434E-003	2.8779178E+000
6.470692067775468E+003	-3.0046434E-003	2.8777840E+000
6.473692067739146E+003	-3.0046434E-003	2.8776886E+000
6.476692067702825E+003	-3.0052799E-003	2.8776124E+000
6.479692067666503E+003	-3.0047072E-003	2.8773067E+000
6.482692067630182E+003	-3.0045160E-003	2.8771160E+000
6.485692067593860E+003	-3.0052799E-003	2.8769059E+000
6.488692067557538E+003	-3.0050252E-003	2.8769059E+000
6.491692067521217E+003	-3.0043253E-003	2.8766959E+000
6.494692067484895E+003	-3.0045798E-003	2.8766005E+000
6.497692067448574E+003	-3.0050252E-003	2.8765430E+000
6.500692067412252E+003	-3.0045160E-003	2.8762376E+000
